ItemID,DisplayTitle,ShortSummary,VariantOfPrevious,Matcode,MaterialDescription,MRP,CaseCount,EAN,SubCategory,Brand,Category,BrandImgURL,ProductImgURL,ProductDiscountPercentage,CategoryImageURL,SubCategoryImageURL,VAT,SupplierBusinessName,LeadTimeForDelivery
8901058815306,Nestle CERELAC Infant Cereal Stage-1 (6 Months-24 Months) Wheat 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat, Fortified Cereal with milk, Baby cereal, 6 Months, Nestle, CERELAC",157,24,8901058815306,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815528,Nestle LACTOGEN 1  Infant Formula (Upto 6 Months) 400g,Lactogen 1  is a spray dried Infant Formula for infants upto six months  when they are not breastfed,,,"Infant Formula, Lactogen 1, Nestle, Starter Formula, Milk, Infant Food, Baby Food, Baby Formula",285,24,8901058815528,Baby Foods,Nestle LACTOGEN 1,Food&Beverage,/appcontent/images/brand/nestle/01_lactogen.jpg,/appcontent/images/brand/nestle/01_lactogen.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815702,Nestle LACTOGEN 2 Follow Up  Infant Formula (after  6 Months) 400g,Lactogen 2  is a spray dried Follow-up Formula for infants after 6 months when they are not breastfed,Y,,"Follow Up  Formula, Nestle, Lactogen 2, Infant Formula, Milk, Infant Food, Baby Food, Baby Formula",278,24,8901058815702,Baby Foods,Nestle LACTOGEN 2,Food&Beverage,/appcontent/images/brand/nestle/01_lactogen.jpg,/appcontent/images/brand/nestle/01_lactogen.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815665,Nestle LACTOGEN 3 Follow Up  Infant Formula (after 12 Months) 400g,Lactogen 3  is a spray dried Follow-up Formula for older infants after 12 months when they are not breastfed,Y,,"Follow Up  Formula, Lactogen 3, Nestle, Infant Formula, Milk, Infant Food, Baby Food, Baby Formula",270,24,8901058815665,Baby Foods,Nestle LACTOGEN 3,Food&Beverage,/appcontent/images/brand/nestle/01_lactogen.jpg,/appcontent/images/brand/nestle/01_lactogen.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815764,Nestle LACTOGEN 4 Follow Up  Infant Formula (after 18 Months) 400g,Lactogen 4  is a spray dried Follow-up Formula  for older infants after 18 months when they are not breastfed,Y,,"Follow Up  Formula for older infants, Nestle, Lactogen 4, Infant Formula, Milk, Infant Food, Baby Food, Baby Formula",264,24,8901058815764,Baby Foods,Nestle LACTOGEN 4,Food&Beverage,/appcontent/images/brand/nestle/01_lactogen.jpg,/appcontent/images/brand/nestle/01_lactogen.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058814965,Nestle NAN PRO 1 Infant Formula (Upto 6 Months) 400g ,NAN Pro 1 is a spray dried Infant Formula with probiotics for infants upto 6 months when they are not breastfed,,,"Infant formula with Probiotics, Nan pro, Nestle, 6 months,Probiotic culture, Infant Formula, Infant milk substitute,nutrition , Premium",515,24,8901058814965,Baby Foods,Nestle NAN PRO 1,Food&Beverage,/appcontent/images/brand/nestle/nanpro_1.jpg,/appcontent/images/brand/nestle/nanpro_1.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058814941,Nestle NAN PRO 2 Follow up Infant Formula (after 6 Months) 400g,NAN Pro 2  is a spray dried Infant Formula for infants after 6 months when they are not breastfed,Y,,"Premium Infant formula  after 6 months, Nestle, Nan Pro 2, Infant Formula, Infant milk substitute,nutrition ",490,24,8901058814941,Baby Foods,Nestle NAN PRO 2,Food&Beverage,/appcontent/images/brand/nestle/nanpro_2.jpg,/appcontent/images/brand/nestle/nanpro_2.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058814927,Nestle NAN PRO 3 Follow up Infant Formula (after 12  Months) 400g,NAN Pro 3  is a spray dried Infant Formula for infants after 12 months when they are not breastfed,Y,,"Premium Infant formula  after 12 months, for older infants, Infant Formula, Infant milk substitute,nutrition ,Nestle",485,24,8901058814927,Baby Foods,Nestle NAN PRO 3,Food&Beverage,/appcontent/images/brand/nestle/nanpro_3.jpg,/appcontent/images/brand/nestle/nanpro_3.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058816426,Nestle NAN PRO 4 Follow up Infant Formula after 18 Months 400g,NAN Pro 4  is a spray dried Infant Formula for infants after 18 months when they are not breastfed,Y,,"Premium Infant formula after 18 months,  for older infants, Nestle, Nan Pro 4, Infant Formula, Infant milk substitute,nutrition ",480,24,8901058816426,Baby Foods,Nestle NAN PRO 4,Food&Beverage,/appcontent/images/brand/nestle/nanpro_4.jpg,/appcontent/images/brand/nestle/nanpro_4.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
7613032987442,Nestle PRE NAN Low Birth Weight Infant Milk Formula 400g (For premature baby (born before 37 weeks / Low birth weight (less than 2.5 kg)),Nestle Pre NAN is a spray dried infant formula for Premature / Low birth weight infants during and after hospital discharge,Y,," Infant formula for premature babies, Premature, Nestle, Pre nan, low birth weight",485,12,7613032987442,Baby Foods,Nestle PRE NAN,Food&Beverage,/appcontent/images/brand/nestle/prenan.jpg,/appcontent/images/brand/nestle/prenan.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058814811,Nestle NESTUM Infant Cereal Stage-2 (8 Months-24 Months) Rice Dal Vegetable 300g,NESTUM is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,,,"Infant food, Infant Cereal, Baby Cereal, Rice, Dal, 8 Months, Nestle, NESTUM",128,24,8901058814811,Baby Foods,Nestle NESTUM,Food&Beverage,/appcontent/images/brand/nestle/nestum.jpg,/appcontent/images/brand/nestle/nestum.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058814798,Nestle NESTUM Infant Cereal Stage-3 (10 Months-24 Months) Rice 3 Fruits 300g,NESTUM is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant food, Infant Cereal, Baby Cereal, Rice, Dal, 10 Months, Nestle, NESTUM",142,24,8901058814798,Baby Foods,Nestle NESTUM,Food&Beverage,/appcontent/images/brand/nestle/nestum.jpg,/appcontent/images/brand/nestle/nestum.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058814835,Nestle NESTUM Infant Cereal Stage-1 (6 Months-24 Months) Rice 300g,NESTUM is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant food, Infant Cereal, Baby Cereal, Rice, Dal, 6 Months, Nestle, NESTUM",109,24,8901058814835,Baby Foods,Nestle NESTUM,Food&Beverage,/appcontent/images/brand/nestle/nestum.jpg,/appcontent/images/brand/nestle/nestum.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058822908,#N/A,,,,,445,24,8901058822908,Baby Foods,Nestle BABY & ME,Food&Beverage,/appcontent/images/brand/nestle/babyandme_detail.jpg,/appcontent/images/brand/nestle/babyandme_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058820133,MAGGI Bhuna Masala Korma 65g,"Reduces your effort of cutting, chopping & frying.",,,"Cooking base which has  exotic ingredients like cashew powder, butter  ",30,72,8901058820133,Other Branded Food,MAGGI Bhuna Masala,Food&Beverage,/appcontent/images/brand/nestle/BMasalaLogo.jpg,/appcontent/images/brand/nestle/BMasalaLogo.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/brandedfood.png,5.5,Nestle,3-4 days
8901058820102,MAGGI Bhuna Masala Makhni 65g,"Reduces your effort of cutting, chopping & frying",Y,,"Cooking base which has  exotic ingredients like cashew powder, butter  ",30,72,8901058820102,Other Branded Food,MAGGI Bhuna Masala,Food&Beverage,/appcontent/images/brand/nestle/BMasalaLogo.jpg,/appcontent/images/brand/nestle/BMasalaLogo.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/brandedfood.png,5.5,Nestle,3-4 days
8901058127485,MAGGI Bhuna Masala Gravy Mix 65g,"Reduces your effort of cutting, chopping & frying",Y,,"Cooking base made of tomatoes, onions, ginger & garlic. ",30,72,8901058127485,Other Branded Food,MAGGI Bhuna Masala,Food&Beverage,/appcontent/images/brand/nestle/BMasalaLogo.jpg,/appcontent/images/brand/nestle/BMasalaLogo.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/brandedfood.png,5.5,Nestle,3-4 days
