ItemID,Matcode,MaterialDescription,MRP,CaseCount,EAN,SubCategory,Brand,Category,BrandImgURL,ProductImgURL,ProductDiscountPercentage,CategoryImageURL,SubCategoryImageURL,VAT,SupplierBusinessName,LeadTimeForDelivery,10 lacs price,>10 lacs price
82199569,82230529,VEC3 CRT 2 PSHBT 130INR 1CSX72IT*2X12X6,130,72,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,110.5,101.4
82189853,82209979,SCARE PL DIS 4 MS PRO 129INR 4X3X48,129,144,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,109.65,100.62
75020956,82240537,WIL WMNPR CRT5 125INR 1CSX600IT*5X50X12,125,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,106.25,97.5
82135394,82230533,WIL STNLS 50 123INR 1CSX160IT*50X160,123,160,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,104.55,95.94
82199569,82222653,VEC3 CRT 2 PSHBT 120INR 1CSX72IT*2X12X6,120,72,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,102,93.6
82147958,82240538,WIL WMNE CRT 5 120 INR 1CSX600IT*5X50X12,120,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,102,93.6
75064283,82234520,VEC CRT 6 PSHBT 115INR 6X50X12,115,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,97.75,89.7
82182346,82169506,M3 IRR DEF SHVP AERO GEL 70G 1CSX6IT,109,6,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,92.65,85.02
75020956,82190813,WIL WMNPR CRT5 109INR 1CSX600IT*5X50X12,109,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,92.65,85.02
75019786,82240556,7OCLK PII RAZOR FXD 100 INR 1X12X12,100,144,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,85,78
82187078,82186514,MACH3 350 1UP INR 99 FULL STK - 1X6X5,99,30,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,84.15,77.22
82199736,82204920,VEC3 ELHDL 1UP PSHBT 99INR 1X6X5,99,30,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,84.15,77.22
82149298,82228005,PREST MAX DIS 5 FXD 99INR 5X10X10,99,100,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,84.15,77.22
75020941,75012060,7OClk Strlg 95 INR,95,144,3.01E+13,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,80.75,74.1
75058623,82181497,WIL WMNE CRT 5 1 90 INR PROMO 1CSX600IT,90,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,76.5,70.2
82147958,82181496,WIL WMNE CRT 5 90 INR 1CSX600IT*5X50X12,90,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,76.5,70.2
82199736,82182474,VEC3 ELHDL 1UP PSHBT 89INR 1X6X5,89,30,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,75.65,69.42
82208360,82208284,VEC3 ELHDL 1UP PSHBT BB 89INR - 1X6X5,89,30,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,75.65,69.42
75019829,82170452,SENSR EXCEL CRT1 89INR 1CSX600IT*1X60X10,89,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,75.65,69.42
82149298,82165070,PREST MAX DIS 5 FXD 88 INR 1CSX100IT,88,100,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,74.8,68.64
82149298,82133058,PREST MAX DIS 5 FXD 85 INR (1CSX100IT),85,100,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,72.25,66.3
75019786,82133029,7OCLK PII RAZOR FXD 85 INR (1CSX144IT),85,144,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,72.25,66.3
82182796,82228006,PREST MAX DIS B4G1 FXD 80INR 5X10X10,80,100,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,68,62.4
75020941,82207130,7OCLK STRLG 80INR 1CSX144IT*1X12X12,80,144,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,68,62.4
75049177,82234519,VEC CRT 4 PSHBT 80INR P 4X50X12,80,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,68,62.4
82221697,82221620,GILLETTE VECTOR3 RAZOR 1UP 79INR 1X6X5,79,30,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,67.15,61.62
75058623,75074038,WIL WMNE CRT 5 1 75 INR PROMO,75,600,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,63.75,58.5
82182796,82191978,PREST MAX DIS B4G1 FXD 72 INR 5X10X10,72,100,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,61.2,56.16
82183456,82183205,PRES DIS 4+TGS SHP 25G SEN 72INR-5X12X10,72,120,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,61.2,56.16
82207155,82207096,PRES DIS 4+TGS SHP 25G SEN 72INR-5X12X10,72,120,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,61.2,56.16
75019797,82133040,7OCLK SPLT DSP5 70 INR (1CSX144IT),70,144,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,59.5,54.6
75069329,82228249,B3G1 PRESTO CONS PROM 60INR 4X12X16,60,192,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,51,46.8
75069329,82232519,B3G1 PRESTO CONS PROM 60INR 4X12X16,60,192,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,51,46.8
75069329,82211877,B3G1 PRESTO CONS PROM 57INR 4X12X16,57,192,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,48.45,44.46
75069329,82165055,B3G1 PRESTO CONS PROM 54INR (1CSX192IT),54,192,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,45.9,42.12
75070329,82234521,VEC ELHDL PSHBT 50INR GREY 1X12X12,50,144,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,42.5,39
82181399,82234557,GUARD BASE 6CT 50INR 6X16X24,50,384,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,42.5,39
75019795,82227981,7OCLK SPLT 5 50INR 1CSX1200IT*5X20X60,50,1200,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,42.5,39
75065518,82227999,7OCLK SPLT 5+2 50INR 1CSX1200IT*7X20X60,50,1200,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,42.5,39
82213414,82213283,SIMPLY VENUS 2 1CT HRDC 49INR 1X12X48,49,576,96123492,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,41.65,38.22
82181399,82219165,GUARD BASE 6CT 45INR 6X16X24,45,384,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,38.25,35.1
75049176,82234518,VEC CRT 2 PSHBT 45INR 2X50X12,45,600,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,38.25,35.1
0,82190411,7OCLK SPLT 5 PROMO 45INR 5X12X100,45,1200,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,38.25,35.1
82144739,82153804,PRST3 ELH DIS 1 39INR 1CSX120*1X10X12,39,120,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,33.15,30.42
0,75073718,7OCLK STNLS 2 UP DSP2 35 INR,35,144,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,29.75,27.3
75019791,75072614,PrmSh Stnls 5 30 INR,30,1200,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,25.5,23.4
82168835,82234556,GUARD BASE 3CT 28INR 3X32X12,28,1,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,23.8,21.84
0,82234555,GUARD BASE 3CT 28INR 3X32X12,28,384,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,23.8,21.84
82168835,82219163,GUARD BASE 3CT 25INR 3X32X12,25,384,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,21.25,19.5
82168835,82219164,GUARD BASE 3CT 25INR 3X32X12,25,384,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,21.25,19.5
82135386,82230510,WIL STNLS 10 25INR 10X20X40,25,800,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,21.25,19.5
82222953,82234538,GUARD RAZOR 22INR 1X192,22,1,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,18.7,17.16
82222953,82234537,GUARD RAZOR 22INR 1X192,22,192,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,18.7,17.16
82222953,82219167,GUARD RAZOR 21INR 1X192,21,192,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17.85,16.38
82222953,82219169,GUARD RAZOR 21INR 1X192,21,192,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17.85,16.38
82155290,82201824,GUARD RAZOR 20INR 1CSX24IT,20,24,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17,15.6
82155290,82208415,GUARD RAZOR 20INR-1/24,20,24,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17,15.6
75019793,82203555,7OCLK STNLS 2 UP DSP2 20INR 1X12X12,20,144,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17,15.6
75019793,82207125,7OCLK STNLS 2 UP DSP2 20INR 1X12X12,20,144,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17,15.6
75052066,82228004,PREST MAX DIS 1 FXD 20INR 1X48X16,20,768,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,17,15.6
82168835,80208230,GUARD BASE  3CT,19,384,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,16.15,14.82
82135679,84853805,Guard Razor,15,24,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
82135614,84853795,Guard Razor-1/24,15,24,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
75020942,82165585,7OCLK DIS 1 15 INR 1CSX576IT*1X24X24,15,576,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
82147956,82165586,7OCLK DIS 1 15INR B3G1 1CSX576IT*1X48X12,15,576,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
75063082,82230511,WIL STNLS 5 15INR 5X20X60,15,1200,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
82141283,82230520,WIL STNLS 5 15INR 5X20X60 GSMC,15,1200,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
75020080,82230516,365 5 15INR 5X40X60,15,2400,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,12.75,11.7
75020942,82130895,7OCLK DIS 1 14 INR,14,576,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,11.9,10.92
75020942,75067121,7OClk Dis 1 14 INR,14,576,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,11.9,10.92
82141283,82219148,WIL STNLS 5 14INR 5X20X60 GSMC,14,1200,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,11.9,10.92
75020080,82219150,365 5 14INR 5X40X60,14,2400,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,11.9,10.92
75019840,82198919,TWII DIS 1 FXD 13INR 1CSX1152IT*1X96X12,13,1152,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,11.05,10.14
75020080,82207122,365 5 13INR 1CSX2400IT*5X40X60,13,2400,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,11.05,10.14
75020080,75072616,365 5 12.25 INR,12.25,2400,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,10.4125,9.555
75025528,82170911,365 5 12.25 INR 1CSX2400IT*5X40X60,12.25,2400,7.70E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,10.4125,9.555
75019840,82133062,TWII DIS 1 FXD 12 INR (1CSX1152IT),12,1152,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,10.2,9.36
82141283,82170906,WIL STNLS 5 11 INR 1CSX1200IT*5X20X60,11,1200,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,9.35,8.58
75063082,82163223,WIL STNLS 5 11 INR 1CSX1200IT*5X20X60,11,1200,8.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,9.35,8.58
82155289,82234554,GUARD CRT 1 10INR 1X96,10,1,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,8.5,7.8
82155289,82234548,GUARD CRT 1 10INR 1X96,10,96,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,8.5,7.8
82217580,82207134,TWII DIS 1 FXD 10INR 1CSX1152IT*1X96X12,10,1152,4.90E+12,B&R,Gillette,Personal Care,/appcontent/images/brand/brand-gillete.png,/appcontent/images/brand/brand-gillete.png,21,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/grooming.png,14.5,Prestige Pursuits,3-4 days,8.5,7.8
