Item ID,Matcode,Material Description,MRP,CaseCount,EAN,SubCategory,Brand,Category,10 lacs price,>10 lacs price,,,,,,,,,,,,,,,,
75019953,82198625,GIL DEO SPR POWER RUSH 150MLX6X8 199INR,199,48,7702018982394,Personal Care,Gillette,Personal Care,169.15,155.22,,,,,,,,,,,,,,,,
75019954,82198626,GIL DEO SPR SPRT PRTECT 150MLX6X8 199INR,199,48,7702018269754,Personal Care,Gillette,Personal Care,169.15,155.22,,,,,,,,,,,,,,,,
82129561,82208980,GIL FM SHVP 196 G LMNL 165INR 1X24,165,24,4902430586962,Personal Care,Gillette,Personal Care,140.25,128.7,,,,,,,,,,,,,,,,
82129567,82208979,GIL FM SHVP 196 G MNTH 165INR 1X24,165,24,4902430586955,Personal Care,Gillette,Personal Care,140.25,128.7,,,,,,,,,,,,,,,,
82129562,82208978,GIL FM SHVP 196 G REG 165INR 1X24,165,24,4902430586948,Personal Care,Gillette,Personal Care,140.25,128.7,,,,,,,,,,,,,,,,
0,75018623,Fmy Fm ShvP 11 oz Senst 164 INR BP 14...,164,12,47400241251,Personal Care,Gillette,Personal Care,139.4,127.92,,,,,,,,,,,,,,,,
82219780,82219595,GL SV 30G+CM LM 30G INR236-72X1X18,132,18,4902430623131,Personal Care,Gillette,Personal Care,112.2,102.96,,,,,,,,,,,,,,,,
82203644,82200317,FUS HYD GEL SHV 75ML SENS 129INR 1CSX6IT,129,6,7702018874170,Personal Care,Gillette,Personal Care,109.65,100.62,,,,,,,,,,,,,,,,
82203644,82220331,FUS HYD GEL SHV 75ML SENS 129INR 1X6,129,6,7702018874170,Personal Care,Gillette,Personal Care,109.65,100.62,,,,,,,,,,,,,,,,
75019989,82233224,GS GLCON SHVP 60G SENST 79INR 1X12X12,79,144,4902430662796,Personal Care,Gillette,Personal Care,67.15,61.62,,,,,,,,,,,,,,,,
75019985,82233226,TGS GLCON SHVP 60G MST 79INR 1X12X12,79,144,4902430662840,Personal Care,Gillette,Personal Care,67.15,61.62,,,,,,,,,,,,,,,,
82131012,82233229,TGS GLCON SHVP 60G UCMFT 79INR 1X12X12,79,144,4902430662864,Personal Care,Gillette,Personal Care,67.15,61.62,,,,,,,,,,,,,,,,
75020986,82233231,TGS GLCON SHVP 80G MST 79INR 1X12X12,79,144,4902430662901,Personal Care,Gillette,Personal Care,67.15,61.62,,,,,,,,,,,,,,,,
75020985,82233230,TGS GLCON SHVP 80G SENST 79INR 1X12X12,79,144,4902430662888,Personal Care,Gillette,Personal Care,67.15,61.62,,,,,,,,,,,,,,,,
75042872,82233232,TGS GLCON SHVP 80G UCMFT 79INR 1X12X12,79,144,4902430662925,Personal Care,Gillette,Personal Care,67.15,61.62,,,,,,,,,,,,,,,,
75020986,82207907,TGS GLCON SHVP 60G MST 74INR 1X12X12,74,144,4902430588126,Personal Care,Gillette,Personal Care,62.9,57.72,,,,,,,,,,,,,,,,
75019989,82207908,TGS GLCON SHVP 60G SENST 74INR 1X12X12,74,144,4902430588102,Personal Care,Gillette,Personal Care,62.9,57.72,,,,,,,,,,,,,,,,
82131012,82207906,TGS GLCON SHVP 60G UCMFT 74INR 1X12X12,74,144,4902430588164,Personal Care,Gillette,Personal Care,62.9,57.72,,,,,,,,,,,,,,,,
75020986,82207905,TGS GLCON SHVP 80G MST 74INR 1X12X12,74,144,4902430588140,Personal Care,Gillette,Personal Care,62.9,57.72,,,,,,,,,,,,,,,,
75042872,82207904,TGS GLCON SHVP 80G UCMFT 74INR 1X12X12,74,144,4902430588188,Personal Care,Gillette,Personal Care,62.9,57.72,,,,,,,,,,,,,,,,
75019945,82208977,FMY FM SHVP 50 G REG 69INR 1X48,69,48,4902430586931,Personal Care,Gillette,Personal Care,58.65,53.82,,,,,,,,,,,,,,,,
82210409,82227910,GIL LIME SHV CRM 70GX12X8 65INR,65,96,4902430648394,Personal Care,Gillette,Personal Care,55.25,50.7,,,,,,,,,,,,,,,,
82210407,82227908,GIL REGULAR SHV CRM 70GX12X8 65INR,65,96,4902430648356,Personal Care,Gillette,Personal Care,55.25,50.7,,,,,,,,,,,,,,,,
75019945,13283991,Fmy Fm ShvP 50 g Reg 58.00INR,58,48,8901358640028,Personal Care,Gillette,Personal Care,49.3,45.24,,,,,,,,,,,,,,,,
75019946,82127939,GIL SHBRH SHVP 54 INR,54,144,8901358702184,Personal Care,Gillette,Personal Care,45.9,42.12,,,,,,,,,,,,,,,,
75019982,82233233,TGS GLCON SHVP 25G SENST 40INR 1X12X12,40,144,4902430662949,Personal Care,Gillette,Personal Care,34,31.2,,,,,,,,,,,,,,,,
75019982,82203516,TGS GLCON SHVP 25G SENST 37INR 1X12X12,37,144,4902430588287,Personal Care,Gillette,Personal Care,31.45,28.86,,,,,,,,,,,,,,,,
82210408,82227909,GIL LIME SHV CRM 30GX12X12 35INR,35,144,4902430648370,Personal Care,Gillette,Personal Care,29.75,27.3,,,,,,,,,,,,,,,,
82210404,82227907,GIL REGULAR SHV CRM 30GX12X12 35INR,35,144,4902430648332,Personal Care,Gillette,Personal Care,29.75,27.3,,,,,,,,,,,,,,,,
82210408,82210336,GIL SHV CRM LIME 33INR 30GX12X12,33,144,4902430590815,Personal Care,Gillette,Personal Care,28.05,25.74,,,,,,,,,,,,,,,,
82210408,82221258,GIL SHV CRM LIME 33INR 30GX12X12 FIX,33,144,4902430590815,Personal Care,Gillette,Personal Care,28.05,25.74,,,,,,,,,,,,,,,,
82214427,82214243,TGS GLCON SHVP 10G SENST 19INR 1X60,19,60,4902430603294,Personal Care,Gillette,Personal Care,16.15,14.82,,,,,,,,,,,,,,,,
75019983,82233287,TGS GLCON SHVP 4 G SENST 8 INR 1X50X40,8,2000,4902430662994,Personal Care,Gillette,Personal Care,6.8,6.24,,,,,,,,,,,,,,,,
75019983,82190402,TGS GLCON SHVP 4 G SENST 8 INR 1X50X40,8,2000,4902430524704,Personal Care,Gillette,Personal Care,6.8,6.24,,,,,,,,,,,,,,,,
82237522,82229602,H&S SHM 675MLX6 AHF PHX IN,475,6,4902430651929,Hair Care,H&S,Soaps & Detergetns,418,399,,,,,,,,,,,,,,,,
82237523,82229601,H&S SHM 675MLX6 CM PHX IN,475,6,4902430651912,Hair Care,H&S,Soaps & Detergetns,418,399,,,,,,,,,,,,,,,,
82237521,82231555,H&S SHM 675MLX6 SB PHX IN,475,6,4902430658393,Hair Care,H&S,Soaps & Detergetns,418,399,,,,,,,,,,,,,,,,
82237524,82229600,H&S SHM 675MLX6 SS PHX IN,475,6,4902430651905,Hair Care,H&S,Soaps & Detergetns,418,399,,,,,,,,,,,,,,,,
82237494,82227477,PTN SHM 675MLX6 DMR QTM IN,400,6,4902430646833,Hair Care,H&S,Soaps & Detergetns,352,336,,,,,,,,,,,,,,,,
82237491,82227479,PTN SHM 675MLX6 HFC QTM IN,400,6,4902430646857,Hair Care,H&S,Soaps & Detergetns,352,336,,,,,,,,,,,,,,,,
82237504,82227483,PTN SHM 675MLX6 LB QTM IN,400,6,4902430646932,Hair Care,H&S,Soaps & Detergetns,352,336,,,,,,,,,,,,,,,,
82237503,82227484,PTN SHM 675MLX6 LC QTM IN,400,6,4902430646970,Hair Care,H&S,Soaps & Detergetns,352,336,,,,,,,,,,,,,,,,
82237514,82227481,PTN SHM 675MLX6 SSC QTM IN,400,6,4902430646895,Hair Care,H&S,Soaps & Detergetns,352,336,,,,,,,,,,,,,,,,
82237507,82227482,PTN SHM 675MLX6 TDC QTM IN,400,6,4902430646918,Hair Care,H&S,Soaps & Detergetns,352,336,,,,,,,,,,,,,,,,
82221629,82221521,H&S SHM+CND (375+80)MLX12 DSC+AHF BP IN,305,12,4902430629584,Hair Care,H&S,Soaps & Detergetns,268.4,256.2,,,,,,,,,,,,,,,,
82214910,82214885,HS SHM 375MLX12 NOURISHING WINTER CARE I,305,12,4902430604956,Hair Care,H&S,Soaps & Detergetns,268.4,256.2,,,,,,,,,,,,,,,,
82212978,82218750,HS SHM 375MLX24 CM IN,305,24,4902430618298,Hair Care,H&S,Soaps & Detergetns,268.4,256.2,,,,,,,,,,,,,,,,
82212980,82218753,HS SHM 375MLX24 SS IN,305,24,4902430618281,Hair Care,H&S,Soaps & Detergetns,268.4,256.2,,,,,,,,,,,,,,,,
82231621,82231566,H&S SHM 340MLX12 CB PHX IN,275,12,4902430658546,Hair Care,H&S,Soaps & Detergetns,242,231,,,,,,,,,,,,,,,,
82231622,82231565,H&S SHM 340MLX12 MHR PHX IN,275,12,4902430658539,Hair Care,H&S,Soaps & Detergetns,242,231,,,,,,,,,,,,,,,,
82226719,82222937,PTN BP(LC 340ML SHM+HFC 75MLCDN)X12,264,12,4902430634205,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82214807,82214220,PTN COND 340MLX12 HFC AUR IN EXP,264,12,4902430603195,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82182451,82218689,PTN SHM 340MLX12 HFC IN,264,12,4902430618489,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82182441,82218688,PTN SHM 340MLX12 SSC IN,264,12,4902430618472,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82226990,82222940,PTN SHM+CND (340ML+75ML)X12 TDC BP IN,264,12,4902430634236,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82212984,82218756,PTN SHM 340MLX24 HFC IN,264,24,4902430618489,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82212986,82218757,PTN SHM 340MLX24 SSC IN,264,24,4902430618472,Hair Care,H&S,Soaps & Detergetns,232.32,221.76,,,,,,,,,,,,,,,,
82212981,82211390,PTN SHM 340MLX12 LC GC IN,259,12,4902430594417,Hair Care,H&S,Soaps & Detergetns,227.92,217.56,,,,,,,,,,,,,,,,
82182434,82197385,PTN SHM 340MLX12 TOTAL DAMAGE CARE 10,259,12,4902430545228,Hair Care,H&S,Soaps & Detergetns,227.92,217.56,,,,,,,,,,,,,,,,
82212986,82212695,PTN SHM 340MLX24 SILKY SMOOTH CARE,259,24,4902430545266,Hair Care,H&S,Soaps & Detergetns,227.92,217.56,,,,,,,,,,,,,,,,
82231626,82231562,H&S SHM 340MLX12 AHF PHX IN,250,12,4902430658492,Hair Care,H&S,Soaps & Detergetns,220,210,,,,,,,,,,,,,,,,
82231628,82231560,H&S SHM 340MLX12 CM PHX IN,250,12,4902430658478,Hair Care,H&S,Soaps & Detergetns,220,210,,,,,,,,,,,,,,,,
82231629,82231556,H&S SHM 340MLX12 DSC PHX IN,250,12,4902430658409,Hair Care,H&S,Soaps & Detergetns,220,210,,,,,,,,,,,,,,,,
82231625,82231563,H&S SHM 340MLX12 LF PHX IN,250,12,4902430658515,Hair Care,H&S,Soaps & Detergetns,220,210,,,,,,,,,,,,,,,,
82231623,82231564,H&S SHM 340MLX12 SB PHX IN,250,12,4902430658522,Hair Care,H&S,Soaps & Detergetns,220,210,,,,,,,,,,,,,,,,
82231627,82231561,H&S SHM 340MLX12 SS PHX IN,250,12,4902430658485,Hair Care,H&S,Soaps & Detergetns,220,210,,,,,,,,,,,,,,,,
82237495,82231549,PTN SHM 340MLX12 DMR QTM IN,200,12,4902430658331,Hair Care,H&S,Soaps & Detergetns,176,168,,,,,,,,,,,,,,,,
82237492,82231550,PTN SHM 340MLX12 HFC QTM IN,200,12,4902430658348,Hair Care,H&S,Soaps & Detergetns,176,168,,,,,,,,,,,,,,,,
82237500,82231554,PTN SHM 340MLX12 LB QTM IN,200,12,4902430658386,Hair Care,H&S,Soaps & Detergetns,176,168,,,,,,,,,,,,,,,,
82237516,82231551,PTN SHM 340MLX12 SSC QTM IN,200,12,4902430658355,Hair Care,H&S,Soaps & Detergetns,176,168,,,,,,,,,,,,,,,,
82237510,82231552,PTN SHM 340MLX12 TDC QTM IN,200,12,4902430658379,Hair Care,H&S,Soaps & Detergetns,176,168,,,,,,,,,,,,,,,,
82237498,82227476,PTN SHM 400MLX12 LC QTM IN,200,12,4902430646819,Hair Care,H&S,Soaps & Detergetns,176,168,,,,,,,,,,,,,,,,
82219182,82219136,H&S SH+CN (170+7.5X6)MLX24 AHF+AHF,163,24,4902430620864,Hair Care,H&S,Soaps & Detergetns,143.44,136.92,,,,,,,,,,,,,,,,
82232366,82229019,H&S SH+CN (170+7.5X6)MLX24 CM+AHF,163,24,4902430651257,Hair Care,H&S,Soaps & Detergetns,143.44,136.92,,,,,,,,,,,,,,,,
82212977,82218751,HS SHM 170MLX48 CM IN,163,48,4902430618342,Hair Care,H&S,Soaps & Detergetns,143.44,136.92,,,,,,,,,,,,,,,,
82212979,82218752,HS SHM 170MLX48 SS IN,163,48,4902430618328,Hair Care,H&S,Soaps & Detergetns,143.44,136.92,,,,,,,,,,,,,,,,
82212977,82212772,HS SHM 170MLX48 COOL MENTHOL IN,160,48,4902430582063,Hair Care,H&S,Soaps & Detergetns,140.8,134.4,,,,,,,,,,,,,,,,
82212979,82212774,HS SHM 170MLX48 SMOOTH & SILKY IN,160,48,4902430582315,Hair Care,H&S,Soaps & Detergetns,140.8,134.4,,,,,,,,,,,,,,,,
82226758,82223211,PTN SHM+CND(180MLDMR+35MLTDC)X24,155,24,4902430635103,Hair Care,H&S,Soaps & Detergetns,136.4,130.2,,,,,,,,,,,,,,,,
82228347,82223194,PTN SHM+CND(180MLHFC+35MLHFC)X24,155,24,4902430634991,Hair Care,H&S,Soaps & Detergetns,136.4,130.2,,,,,,,,,,,,,,,,
82221677,82221593,PTN SHM+TRT(180ML+50ML)X24 HFC BP IN,155,24,4902430629706,Hair Care,H&S,Soaps & Detergetns,136.4,130.2,,,,,,,,,,,,,,,,
82221631,82221598,PTN SHM+TRT(180ML+50ML)X24 LB BP IN,155,24,4902430629737,Hair Care,H&S,Soaps & Detergetns,136.4,130.2,,,,,,,,,,,,,,,,
82221675,82221594,PTN SHM+TRT(180ML+50ML)X24 TDC BP IN,155,24,4902430629713,Hair Care,H&S,Soaps & Detergetns,136.4,130.2,,,,,,,,,,,,,,,,
82212985,82218755,PTN SHM 180MLX48 SSC IN,155,48,4902430618137,Hair Care,H&S,Soaps & Detergetns,136.4,130.2,,,,,,,,,,,,,,,,
82212983,82212689,PTN SHM 180MLX48 HAIR FALL CONTROL,152,48,4902430545297,Hair Care,H&S,Soaps & Detergetns,133.76,127.68,,,,,,,,,,,,,,,,
82212985,82212694,PTN SHM 180MLX48 SILKY SMOOTH CARE,152,48,4902430545259,Hair Care,H&S,Soaps & Detergetns,133.76,127.68,,,,,,,,,,,,,,,,
82229563,82229056,H&S SHM 180MLX24 CB PHX IN,150,24,4902430651486,Hair Care,H&S,Soaps & Detergetns,132,126,,,,,,,,,,,,,,,,
82229569,82229053,H&S SHM 180MLX24 MHR PHX IN,150,24,4902430651462,Hair Care,H&S,Soaps & Detergetns,132,126,,,,,,,,,,,,,,,,
82236011,82231304,HS COND 170MLX24 ANTI HAIRFALL EXP,150,24,4902430657693,Hair Care,H&S,Soaps & Detergetns,132,126,,,,,,,,,,,,,,,,
82236014,82231300,HS COND 170MLX24 SMOOTH&SILKY EXP IN,150,24,4902430657679,Hair Care,H&S,Soaps & Detergetns,132,126,,,,,,,,,,,,,,,,
0,82194647,PTN TRT 180MLX24 HFC INT GC EXP IN,150,24,4902430537025,Hair Care,H&S,Soaps & Detergetns,132,126,,,,,,,,,,,,,,,,
82166434,82194552,PTN COND 175MLX24 SSC GC EXP IN,139,24,4902430536813,Hair Care,H&S,Soaps & Detergetns,122.32,116.76,,,,,,,,,,,,,,,,
82229561,82229055,H&S SHM 180MLX24 AHF PHX IN,135,24,4902430651479,Hair Care,H&S,Soaps & Detergetns,118.8,113.4,,,,,,,,,,,,,,,,
82229565,82229067,H&S SHM 180MLX24 CM PHX IN,135,24,4902430651516,Hair Care,H&S,Soaps & Detergetns,118.8,113.4,,,,,,,,,,,,,,,,
82229566,82229069,H&S SHM 180MLX24 DSC PHX IN,135,24,4902430651523,Hair Care,H&S,Soaps & Detergetns,118.8,113.4,,,,,,,,,,,,,,,,
82229568,82229074,H&S SHM 180MLX24 LF PHX IN,135,24,4902430651547,Hair Care,H&S,Soaps & Detergetns,118.8,113.4,,,,,,,,,,,,,,,,
82229564,82229066,H&S SHM 180MLX24 SB PHX IN,135,24,4902430651493,Hair Care,H&S,Soaps & Detergetns,118.8,113.4,,,,,,,,,,,,,,,,
82229567,82229073,H&S SHM 180MLX24 SS PHX IN,135,24,4902430651530,Hair Care,H&S,Soaps & Detergetns,118.8,113.4,,,,,,,,,,,,,,,,
82236114,82224604,PTN COND 175MLX24 DMR QTM EXP IN G,120,24,4902430639866,Hair Care,H&S,Soaps & Detergetns,105.6,100.8,,,,,,,,,,,,,,,,
82236018,82224598,PTN COND 175MLX24 HFC QTM EXP IN G,120,24,4902430639811,Hair Care,H&S,Soaps & Detergetns,105.6,100.8,,,,,,,,,,,,,,,,
82236009,82224613,PTN COND 175MLX24 SSC QTM EXP IN G,120,24,4902430639835,Hair Care,H&S,Soaps & Detergetns,105.6,100.8,,,,,,,,,,,,,,,,
82236016,82224612,PTN COND 175MLX24 TDC QTM EXP IN G,120,24,4902430639804,Hair Care,H&S,Soaps & Detergetns,105.6,100.8,,,,,,,,,,,,,,,,
82237497,82227427,PTN SHM 180MLX24 AD QTM IN,110,24,4902430646277,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82237496,82227443,PTN SHM 180MLX24 DMR QTM IN,110,24,4902430646406,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82237493,82227446,PTN SHM 180MLX24 HFC QTM IN,110,24,4902430646437,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82237519,82227447,PTN SHM 180MLX24 LB QTM IN,110,24,4902430646451,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82237517,82227449,PTN SHM 180MLX24 SSC QTM IN,110,24,4902430646475,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82237512,82227435,PTN SHM 180MLX24 TDC QTM IN,110,24,4902430646345,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82237489,82227430,PTN SHM 200MLX24 LC QTM IN,110,24,4902430646291,Hair Care,H&S,Soaps & Detergetns,96.8,92.4,,,,,,,,,,,,,,,,
82185730,82207927,H&S SHM 80MLX48 SB IN PRICE UP,79,48,4902430582308,Hair Care,H&S,Soaps & Detergetns,69.52,66.36,,,,,,,,,,,,,,,,
82185732,82207934,H&S SHM 80MLX48 SS IN PRICE UP,79,48,4902430582346,Hair Care,H&S,Soaps & Detergetns,69.52,66.36,,,,,,,,,,,,,,,,
82182445,82197391,PTN SHM 80MLX48 HAIR FALL CONTROL,75,48,4902430545280,Hair Care,H&S,Soaps & Detergetns,66,63,,,,,,,,,,,,,,,,
82182438,82197387,PTN SHM 80MLX48 SILKY SMOOTH CARE,75,48,4902430545242,Hair Care,H&S,Soaps & Detergetns,66,63,,,,,,,,,,,,,,,,
82204766,82204765,PTN TRT 95MLX16 HFC OIL BHAWAII,68,16,4902430529433,Hair Care,H&S,Soaps & Detergetns,59.84,57.12,,,,,,,,,,,,,,,,
82236012,82231303,HS COND 80MLX48 ANTI HAIRFALL EXP IN,65,48,4902430657686,Hair Care,H&S,Soaps & Detergetns,57.2,54.6,,,,,,,,,,,,,,,,
82236015,82231298,HS COND 80MLX48 SMOOTH&SILKY EXP IN,65,48,4902430657662,Hair Care,H&S,Soaps & Detergetns,57.2,54.6,,,,,,,,,,,,,,,,
82237530,82229661,HS SHM 80MLX48 AHF PHX IN,60,48,4902430652124,Hair Care,H&S,Soaps & Detergetns,52.8,50.4,,,,,,,,,,,,,,,,
82237529,82229583,HS SHM 80MLX48 CM PHX IN,60,48,4902430651738,Hair Care,H&S,Soaps & Detergetns,52.8,50.4,,,,,,,,,,,,,,,,
82237527,82229585,HS SHM 80MLX48 LF PHX IN,60,48,4902430651752,Hair Care,H&S,Soaps & Detergetns,52.8,50.4,,,,,,,,,,,,,,,,
82237525,82229586,HS SHM 80MLX48 SB PHX IN,60,48,4902430651769,Hair Care,H&S,Soaps & Detergetns,52.8,50.4,,,,,,,,,,,,,,,,
82193001,82229587,HS SHM 80MLX48 SS PHX IN,60,48,4902430651776,Hair Care,H&S,Soaps & Detergetns,52.8,50.4,,,,,,,,,,,,,,,,
82239260,82235230,HS SHM 80MLX48 SS PHX RTM,60,48,4902430651776,Hair Care,H&S,Soaps & Detergetns,52.8,50.4,,,,,,,,,,,,,,,,
82236008,82224602,PTN COND 75MLX48 DMR QTM EXP IN G,55,48,4902430639798,Hair Care,H&S,Soaps & Detergetns,48.4,46.2,,,,,,,,,,,,,,,,
82236019,82224609,PTN COND 75MLX48 HFC QTM EXP IN G,55,48,4902430639774,Hair Care,H&S,Soaps & Detergetns,48.4,46.2,,,,,,,,,,,,,,,,
82236010,82224610,PTN COND 75MLX48 SSC QTM EXP IN G,55,48,4902430639828,Hair Care,H&S,Soaps & Detergetns,48.4,46.2,,,,,,,,,,,,,,,,
82236007,82224608,PTN COND 75MLX48 TDC QTM EXP IN G,55,48,4902430639859,Hair Care,H&S,Soaps & Detergetns,48.4,46.2,,,,,,,,,,,,,,,,
82237490,82227493,PTN SHM 80MLX48 HFC QTM IN,50,48,4902430647007,Hair Care,H&S,Soaps & Detergetns,44,42,,,,,,,,,,,,,,,,
82239262,82235231,PTN SHM 80MLX48 HFC QTM RTM,50,48,4902430647007,Hair Care,H&S,Soaps & Detergetns,44,42,,,,,,,,,,,,,,,,
82237518,82227496,PTN SHM 80MLX48 LB QTM IN,50,48,4902430647021,Hair Care,H&S,Soaps & Detergetns,44,42,,,,,,,,,,,,,,,,
82237513,82227497,PTN SHM 80MLX48 SSC QTM IN,50,48,4902430647038,Hair Care,H&S,Soaps & Detergetns,44,42,,,,,,,,,,,,,,,,
82237506,82227499,PTN SHM 80MLX48 TDC QTM IN,50,48,4902430647045,Hair Care,H&S,Soaps & Detergetns,44,42,,,,,,,,,,,,,,,,
82237520,82227495,PTN SHM 90MLX48 LC QTM IN,50,48,4902430647014,Hair Care,H&S,Soaps & Detergetns,44,42,,,,,,,,,,,,,,,,
82204764,82204763,PTN TRT 50MLX24 HFC OIL BHAWAII,36,24,4902430529419,Hair Care,H&S,Soaps & Detergetns,31.68,30.24,,,,,,,,,,,,,,,,
82180632,82224624,PTN CN 8MLX480 (96X70) HFC QTM EXP IN G,4,480,4902430403535,Hair Care,H&S,Soaps & Detergetns,3.52,3.36,,,,,,,,,,,,,,,,
82183128,82189844,HS CN 7.5MLX720 ANTI HAIRFALL(96X60)EXP,4,720,4902430482530,Hair Care,H&S,Soaps & Detergetns,3.52,3.36,,,,,,,,,,,,,,,,
82214804,82224636,PTN CN 6MLX480 (48X80) HFC QTM EXP IN G,3,480,4902430603164,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82214805,82224631,PTN CN 6MLX480 (48X80) SSC QTM EXP IN G,3,480,4902430603171,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82214804,82214217,PTN COND 6MLX480 HFC (48X80) AUR IN EXP,3,480,4902430603164,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82214805,82214218,PTN COND 6MLX480 SSC (48X80) AUR IN EXP,3,480,4902430603171,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161711,82228830,H&S SHM 7.5MLX640 AHF MCRCHG IN,3,640,4902430619387,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161712,82228843,H&S SHM 7.5MLX640 CM MCRCHG IN,3,640,4902430619394,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82166808,82228824,H&S SHM 7.5MLX640 LF MCRCHG IN,3,640,4902430621281,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161714,82228820,H&S SHM 7.5MLX640 SB MCRCHG IN,3,640,4902430621267,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161713,82228859,H&S SHM 7.5MLX640 SS MCRCHG IN,3,640,4902430619400,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161710,82228873,PTN  SHM 7.5MLX640 SSC MCRCHG IN,3,640,4902430619318,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82199363,82227532,PTN SHM 7.5MLX640 DMR QTM IN,3,640,4902430621243,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161706,82227526,PTN SHM 7.5MLX640 HFC QTM IN,3,640,4902430619295,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161708,82228871,PTN SHM 7.5MLX640 LB MCRCHG IN,3,640,4902430621236,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161707,82228868,PTN SHM 7.5MLX640 LC MCRCHG IN,3,640,4902430619301,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82173348,82172593,PTN SHM 7.5MLX640 NATURE FUSION FULLNESS,3,640,4902430452311,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82173348,82218937,PTN SHM 7.5MLX640 NFF IN,3,640,4902430619370,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
82161705,82227530,PTN SHM 7.5MLX640 TDC QTM IN,3,640,4902430619325,Hair Care,H&S,Soaps & Detergetns,2.64,2.52,,,,,,,,,,,,,,,,
0,82105984,H&S SHAMPOO 5MLX480 BASIC CLEAN,1.5,480,4902430186155,Hair Care,H&S,Soaps & Detergetns,1.32,1.26,,,,,,,,,,,,,,,,
82111981,82170831,H&S SHAMPOO 5MLX480 BASIC CLEAN,1.5,480,4902430186155,Hair Care,H&S,Soaps & Detergetns,1.32,1.26,,,,,,,,,,,,,,,,
82111981,82225984,H&S SHM 5MLX480 BC MCRCHG IN,1.5,480,4902430186155,Hair Care,H&S,Soaps & Detergetns,1.32,1.26,,,,,,,,,,,,,,,,
82112041,82225988,H&S SHM 5MLX480 SB MCRCHG IN,1.5,480,4902430186148,Hair Care,H&S,Soaps & Detergetns,1.32,1.26,,,,,,,,,,,,,,,,
82199401,82225990,PTN SHM 5MLX480 HFP MCRCHG IN,1.5,480,4902430551441,Hair Care,H&S,Soaps & Detergetns,1.32,1.26,,,,,,,,,,,,,,,,
82165382,82206195,OLAY FACE SERUM 50MLX6 RG MC IN RGT,1999,6,4902430293341,Skin Care,Olay,Personal Care,1799.1,1719.14,,,,,,,,,,,,,,,,
82188713,82217747,OLAY FACE CREAM 50GX6 RG FIERCE IN OBS2,1649,6,4902430614214,Skin Care,Olay,Personal Care,1484.1,1418.14,,,,,,,,,,,,,,,,
82165381,82223439,OLAY FACE CRM 50GX6 RG MCS IN PRICING,1649,6,4902430635523,Skin Care,Olay,Personal Care,1484.1,1418.14,,,,,,,,,,,,,,,,
82165392,82223440,OLAY FACE SERUM 50MLX6 RG MCS IN PRICING,1649,6,4902430635530,Skin Care,Olay,Personal Care,1484.1,1418.14,,,,,,,,,,,,,,,,
82188713,82205984,OLAY FACE CREAM 50GX6 RG FIERCE IN PU,1599,6,4902430574044,Skin Care,Olay,Personal Care,1439.1,1375.14,,,,,,,,,,,,,,,,
