ItemID,Matcode,DisplayTitle,ShortSummary,ProductSizeWeightQty,VariantOfPrevious,MaterialDescription,MRP,CaseCount,EAN,SubCategory,Brand,Category,BrandImgURL,ProductImgURL,ProductDiscountPercentage,CategoryImageURL,SubCategoryImageURL,VAT,SupplierBusinessName,LeadTimeForDelivery,productIsVisible,10 lacs price,>10 lacs price
Sunfeast-ItemId-27,Sunfeast-Matcode-27,SUNFEAST SPECIAL BUTTER 150G,SUNFEAST BUTTER COOKIES 150G MRP20,150 G,Y,SUNFEAST BUTTER COOKIES 150G MRP20,20,30,8901725133030,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Butter_150g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-25,Sunfeast-Matcode-25,SUNFEAST SPECIAL BUTTER 75G,SUNFEAST BUTTER COOKIES 75G MRP10,75 G,Y,SUNFEAST BUTTER COOKIES 75G MRP10,10,120,8901725132330,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Butter_75g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-23,Sunfeast-Matcode-23,SUNFEAST SPECIAL MILK 40G,SUNFEAST MILK COOKIES 40G MRP5,40 G,,SUNFEAST MILK COOKIES 40G MRP5,5,144,8901725133450,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Milk_40g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-31,Sunfeast-Matcode-31,SUNFEAST SPECIAL MILK 150G,SUNFEAST MILK COOKIES 150G MRP20,150 G,Y,SUNFEAST MILK COOKIES 150G MRP20,20,30,8901725133092,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Milk_150g.jpg,11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-24,Sunfeast-Matcode-24,SUNFEAST SPECIAL KAJU BADAM 75G,SUNFEAST KAJU BADAM COOKIES 75G,75 G,,SUNFEAST KAJU BADAM COOKIES 75G,6,120,8901725133405,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Kaju_Badam_75g.jpg,11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-30,Sunfeast-Matcode-30,SUNFEAST SPECIAL KAJU BADAM 150G,SUNFEAST KAJU BADAM COOKIES 150G,150 G,Y,SUNFEAST KAJU BADAM COOKIES 150G,20,30,8901725133474,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Kaju_Badam_150g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-28,Sunfeast-Matcode-28,SUNFEAST SPECIAL CASHEW ,SUNFEAST CASHEW COOKIES 150G,150 G,,SUNFEAST CASHEW COOKIES 150G,20,30,8901725133047,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Cashew.jpg,11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-29,Sunfeast-Matcode-29,SUNFEAST SPECIAL CHOCO ,SUNFEAST CHOCO COOKIES 150G,150 G,,SUNFEAST CHOCO COOKIES 150G,20,30,8901725132316,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Choco.jpg,11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-30,Sunfeast-Matcode-30,SUNFEAST SPECIAL KAJU BADAM 150G,SUNFEAST KAJU BADAM COOKIES 150G,150 G,,SUNFEAST KAJU BADAM COOKIES 150G,20,30,8901725133658,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Kaju_Badam_150g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-32,Sunfeast-Matcode-32,SUNFEAST SPECIAL CHOCO CREAM,BOUNCE CREAM CHOCO TWIST 50G,50 G,,BOUNCE CREAM CHOCO TWIST 50G,5,144,8901725133535,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Choco_Cream.jpg,11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-33,Sunfeast-Matcode-33,SUNFEAST SPECIAL ELAICHI CREAM,BOUNCE CREAM ELAICHI DELIGHT 50G,50 G,,BOUNCE CREAM ELAICHI DELIGHT 50G,5,144,8901725133573,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Elaichi_Cream.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-34,Sunfeast-Matcode-34,SUNFEAST SPECIAL ORANGE CREAM,BOUNCE CREAM TANGY ORANGE 50G,50 G,,BOUNCE CREAM TANGY ORANGE 50G,5,144,8901725133511,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Orange_Cream.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-35,Sunfeast-Matcode-35,SUNFEAST SPECIAL PINEAPPLE CREAM,BOUNCE CREAM PINEAPPLE ZING 50G,50 G,,BOUNCE CREAM PINEAPPLE ZING 50G,5,144,8901725133597,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Special_Pineapple_Cream.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-36,Sunfeast-Matcode-36,SUNFEAST NICE,SUNFEAST NICE 150G,150 G,,SUNFEAST NICE 150G,20,48,8901725134327,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Nice.jpg,11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-37,Sunfeast-Matcode-37,SUNFEAST DC Choco & Vanila 60G,DREAMCREAM CHOCOLATE VANILLA 60G,60 G,,DREAMCREAM CHOCOLATE VANILLA 60G,10,72,8901725132484,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_DC_Choco_&_Vanilla_60g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-40,Sunfeast-Matcode-40,SUNFEAST DC Choco & Vanila 120G,DREAMCREAM CHOCOLATE VANILLA 120G,120 G,Y,DREAMCREAM CHOCOLATE VANILLA 120G,20,48,8901725132453,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_DC_Choco_&_Vanilla_120g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-38,Sunfeast-Matcode-38,SUNFEAST DC Str & Vanila 60G,DREAMCREAM STRAWBERRY VANILLA 60G,60 G,,DREAMCREAM STRAWBERRY VANILLA 60G,10,72,8901725132446,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_DC_Str_&_Vanilla_60g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-41,Sunfeast-Matcode-41,SUNFEAST DC Str & Vanila 120G,DREAMCREAM STRAWBERRY VANILLA 120G,120 G,Y,DREAMCREAM STRAWBERRY VANILLA 120G,20,48,8901725134648,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_DC_Str_&_Vanilla_120g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-39,Sunfeast-Matcode-39,SUNFEAST BUTTER SCOTCH 60G,DREAMCREAM BUTTERSCOTCH ZING 60G,60 G,,DREAMCREAM BUTTERSCOTCH ZING 60G,12,72,8901725134624,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Butter_Scotch_60g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-42,Sunfeast-Matcode-42,SUNFEAST BUTTER SCOTCH 120G,DREAMCREAM BUTTERSCOTCH ZING 120G,120 G,Y,DREAMCREAM BUTTERSCOTCH ZING 120G,25,48,8901725134617,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Butter_Scotch_120g.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Sunfeast-ItemId-43,Sunfeast-Matcode-43,SUNFEAST Nut Biscotti,SF DELISHUS NUT BISCOTTI 75G,75 G,,SF DELISHUS NUT BISCOTTI 75G,30,40,8901725136048,Dairy & Bakery,Sunfeast,Food & Beverages,/appcontent/images/brand/brand-sunfeast.jpg,/appcontent/images/product/Sunfeast/Sunfeast_Nut_Biscotti.jpg,16,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,ITC,5-6 working days,Y,,
Nestle-ItemId-1,Nestle-Matcode-1,EVERYDAY Dairy Whitening Pwdr 20g ,Made with high quality milk,20 G,,NESTLE EVERYDAY is your Tea's perfect partner.,10,288,8901058816242,Dairy & Bakery,NESTLE EVERYDAY ,Food & Beverages,/appcontent/images/brand/brand-nestle-everyday.jpg,/appcontent/images/brand/nestle/01_everyday_dairy_whitener_logo.jpg,7.4,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-2,Nestle-Matcode-2,NESTLE EVERYDAY DW 200g ,Made with high quality milk,200 G,Y,NESTLE EVERYDAY is your Tea's perfect partner.,88,72,8901058816129,Dairy & Bakery,NESTLE EVERYDAY ,Food & Beverages,/appcontent/images/brand/brand-nestle-everyday.jpg,/appcontent/images/brand/nestle/01_everyday_dairy_whitener_logo.jpg,7.39,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-3,Nestle-Matcode-3,NESTLE EVERYDAY DW 400g ,Made with high quality milk,400 G,Y,NESTLE EVERYDAY is your Tea's perfect partner.,174,32,8901058143546,Dairy & Bakery,NESTLE EVERYDAY ,Food & Beverages,/appcontent/images/brand/brand-nestle-everyday.jpg,/appcontent/images/brand/nestle/01_everyday_dairy_whitener_logo.jpg,7.41,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-4,Nestle-Matcode-4,EVERYDAY DW 108x100g ,Made with high quality milk,100 G,Y,NESTLE EVERYDAY is your Tea's perfect partner.,48,108,8901058840117,Dairy & Bakery,NESTLE EVERYDAY ,Food & Beverages,/appcontent/images/brand/brand-nestle-everyday.jpg,/appcontent/images/brand/nestle/01_everyday_dairy_whitener_logo.jpg,7.41,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-5,Nestle-Matcode-5,EVERYDAY DW 1 Kg ,Made with high quality milk,1 KG,Y,NESTLE EVERYDAY is your Tea's perfect partner.,425,12,8901058816044,Dairy & Bakery,NESTLE EVERYDAY ,Food & Beverages,/appcontent/images/brand/brand-nestle-everyday.jpg,/appcontent/images/brand/nestle/01_everyday_dairy_whitener_logo.jpg,7.41,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-6,Nestle-Matcode-6,MILKMAID TIN 400g ,"NESTLE MILKMAID – a name synonymous with delicious desserts has been delighting generations of Indian consumers over the past 100 years. In fact, MILKMAID defined NESTLE’s ‘sweet’ entry into India – It was the first brand to be traded by the company in India! ",400 G,,Welcome to the world of Sweet Stories!,110,48,8901058100600,Dairy & Bakery,NESTLE MILKMAID ,Food & Beverages,/appcontent/images/brand/nestle/02_nestle_milkmaid_logo.jpg,/appcontent/images/brand/nestle/02_nestle_milkmaid_logo.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-7,Nestle-Matcode-7,NESTLE SLIM a+ Skmd Milk 1L,"The milk is the finest quality milk sourced from healthy well fed cows and undergoes 61 stringent quality checks, including ones for adulterants, aflatoxin and antibiotics.",1 ltr,,NESTLE a+ Slim Milk has the same goodness of calcium and protein as in regular milk but with less than 0.2 fat.,80,12,8901058900057,Dairy & Bakery,Nestl a+ Slim Milk ,Food & Beverages,/appcontent/images/brand/brand-nestle-amilk.jpg,/appcontent/images/brand/nestle/nestle-slim-logo.jpg,6.11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,5.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-8,Nestle-Matcode-8,Nestle a+ Slim Milk 200ml,"The milk is the finest quality milk sourced from healthy well fed cows and undergoes 61 stringent quality checks, including ones for adulterants, aflatoxin and antibiotics.",200 ml,Y,NESTLE a+ Slim Milk has the same goodness of calcium and protein as in regular milk but with less than 0.2 fat.,25,30,8901058839289,Dairy & Bakery,Nestl a+ Slim Milk ,Food & Beverages,/appcontent/images/brand/brand-nestle-amilk.jpg,/appcontent/images/brand/nestle/nestle-slim-logo.jpg,6.12,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,5.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-9,Nestle-Matcode-9,Nestle a+ Nourish 1L,"The milk undergoes 61 stringent quality checks, including ones for adulterants, aflatoxin and antibiotics. It is passed through unique flash heat treatment that kills all the germs while retaining the nutrient value of milk.",1 ltr,,NESTLE a+ Nourish Milk stands for Superior Quality and Pure Nourishment. It is the finest quality milk sourced from healthy well fed cows.,75,12,8901058900002,Dairy & Bakery,Nestl a+ Nourish TONED MILK,Food & Beverages,/appcontent/images/brand/brand-nestle-amilk.jpg,/appcontent/images/brand/nestle/a_plus_nourish.jpg,6.11,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,5.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-10,Nestle-Matcode-10,Nestle a+ Nourish 180ml,"The milk undergoes 61 stringent quality checks, including ones for adulterants, aflatoxin and antibiotics. It is passed through unique flash heat treatment that kills all the germs while retaining the nutrient value of milk.",180 ml,Y,NESTLE a+ Nourish Milk stands for Superior Quality and Pure Nourishment. It is the finest quality milk sourced from healthy well fed cows.,20,30,8901058839265,Dairy & Bakery,Nestl a+ Nourish TONED MILK,Food & Beverages,/appcontent/images/brand/brand-nestle-amilk.jpg,/appcontent/images/brand/nestle/a_plus_nourish.jpg,6.15,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,5.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-17,Nestle-Matcode-17,Nestle CERELAC Infant Cereal Stage-4 (12 Months-24 Months) Multi Grain 5 Fruits 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,,"Infant Cereal, Infant food, baby food,  Multi Grain with 5 Fruits,Multi Grain, Fruits,Fortified Cereal with milk, Baby cereal, 12 Months, Nestle, CERELAC",216,24,8901058815443,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-18,Nestle-Matcode-18,CERELAC ST 5 5Grain5Fruits BIB24x300g IN,,300 G,,,230,24,8901058840155,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-19,Nestle-Matcode-19,Nestle CERELAC Infant Cereal Stage-1 (6 Months-24 Months) Wheat Apple 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,,"Infant Cereal, Infant food, baby food, Wheat Apple, Wheat, Apple, Fortified Cereal with milk, Baby cereal, 6 Months, Nestle, CERELAC",165,24,8901058815344,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-20,Nestle-Matcode-20,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Wheat Apple Cherry 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Wheat Apple Cherry, Wheat, Apple, Cherry, Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",184,24,8901058815245,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-21,Nestle-Matcode-21,Nestle CERELAC Infant Cereal Stage-4 (12 Months-24 Months) Multi Grain Dal Vegetable 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food,  Multi Grain  Dal Veg,Multi Grain,Dal, Vegitable,Fortified Cereal with milk, Baby cereal, 12 Months, Nestle, CERELAC",205,24,8901058815481,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-22,Nestle-Matcode-22,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Wheat Honey 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Wheat Honey, Wheat, Honey, Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",190,24,8901058815184,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-23,Nestle-Matcode-23,Nestle CERELAC SHISHU AAHAAR Infant Cereal Stage-1 (6 Months-24 Months) Wheat-Rice Moong Dal Khichdi 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,,"Infant Cereal, Infant food, baby food, Wheat Rice Moong Dal Khichdi, Wheat, Rice, Moong dal, 6 Months, Nestle, CERELAC",160,24,8901058144352,Baby Foods,Nestle CERELAC SHISHU AAHAAR,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-24,Nestle-Matcode-24,Nestle CERELAC SHISHU AAHAAR Infant Cereal Stage-2 (8 Months-24 Months) Wheat-Rice Moong Dal Veg Khichdi 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Wheat Rice Moong Dal Vegitable Khichdi, Wheat, Rice, Moong dal, Vegitable, 8 Months, Nestle, CERELAC",185,24,8901058144321,Baby Foods,Nestle CERELAC SHISHU AAHAAR,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.28,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-25,Nestle-Matcode-25,Nestle CERELAC Infant Cereal Stage-3 (10 Months-24 Months) Wheat-Rice Mixed Fruit 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Wheat Rice Mixed Fruit, Wheat,Rice, Mixed, Fruit, Mixed Fruit, Fortified Cereal with milk, Baby cereal, 10 Months, Nestle, CERELAC",202,24,8901058815160,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-26,Nestle-Matcode-26,Nestle CERELAC Infant Cereal Stage-3 (10 Months-24 Months) Wheat-Rice Mixed Veg 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Rice Vegetable, Rice, Vegetable,Fortified Cereal with milk, Baby cereal, 10 Months, Nestle, CERELAC",202,24,8901058815429,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-27,Nestle-Matcode-27,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Wheat Orange 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Wheat Orange, Wheat, Orange, Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",190,24,8901058815207,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-28,Nestle-Matcode-28,Nestle CERELAC Infant Cereal Stage-1 (6 Months-24 Months) Rice 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Rice, Fortified Cereal with milk, Baby cereal, 6 Months, Nestle, CERELAC",158,24,8901058815382,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-29,Nestle-Matcode-29,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Rice Vegetables 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Rice Vegetable, Rice, Vegetable,Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",190,24,8901058815269,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
Nestle-ItemId-30,Nestle-Matcode-30,Nestle CERELAC Infant Cereal Stage-1 (6 Months-24 Months) Wheat 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,300 G,Y,"Infant Cereal, Infant food, baby food, Wheat, Fortified Cereal with milk, Baby cereal, 6 Months, Nestle, CERELAC",157,24,8901058815306,Baby Foods,Nestle CERELAC,Food & Beverages,/appcontent/images/brand/brand-nestle-cerelac.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 working days,Y,,
